ProductKey,ProductItemCode,Product Name,Sub Category,Product Category,Product Color,Product Size,Product Line,Product Model Name,Product Description,Product Status,ProductKey,CustomerKey,SalesOrderNumber,SalesAmount,DateKey,Date,Day,WeekNumber,Month,MonthShort,MonthNumber,Quater,Year
,,,,,,,,,,,359,11536,SO54802,2294.99,,,,,,,,,
,,,,,,,,,,,528,11536,SO54802,4.99,,,,,,,,,
,,,,,,,,,,,537,11536,SO54802,35,,,,,,,,,
,,,,,,,,,,,480,11536,SO54802,2.29,,,,,,,,,
,,,,,,,,,,,363,11537,SO54968,2294.99,,,,,,,,,
,,,,,,,,,,,363,11538,SO53708,2294.99,,,,,,,,,
,,,,,,,,,,,485,11538,SO53708,21.98,,,,,,,,,
,,,,,,,,,,,355,11539,SO55018,2319.99,,,,,,,,,
,,,,,,,,,,,537,11539,SO55018,35,,,,,,,,,
,,,,,,,,,,,528,11539,SO55018,4.99,,,,,,,,,
,,,,,,,,,,,222,11539,SO55018,34.99,,,,,,,,,
,,,,,,,,,,,465,11539,SO55018,24.49,,,,,,,,,
,,,,,,,,,,,361,11540,SO54801,2294.99,,,,,,,,,
,,,,,,,,,,,485,11540,SO54801,21.98,,,,,,,,,
,,,,,,,,,,,487,11540,SO54801,54.99,,,,,,,,,
,,,,,,,,,,,484,11540,SO54801,7.95,,,,,,,,,
,,,,,,,,,,,355,11541,SO56176,2319.99,,,,,,,,,
,,,,,,,,,,,537,11541,SO56176,35,,,,,,,,,
,,,,,,,,,,,528,11541,SO56176,4.99,,,,,,,,,
,,,,,,,,,,,222,11541,SO56176,34.99,,,,,,,,,
,,,,,,,,,,,529,11542,SO57815,3.99,,,,,,,,,
,,,,,,,,,,,538,11542,SO57815,21.49,,,,,,,,,
,,,,,,,,,,,481,11542,SO57815,8.99,,,,,,,,,
,,,,,,,,,,,489,11543,SO73605,53.99,,,,,,,,,
,,,,,,,,,,,214,11544,SO65130,34.99,,,,,,,,,
,,,,,,,,,,,491,11544,SO65130,53.99,,,,,,,,,
,,,,,,,,,,,490,11545,SO62056,53.99,,,,,,,,,
,,,,,,,,,,,352,11546,SO50808,2071.4196,,,,,,,,,
,,,,,,,,,,,353,11546,SO54256,2319.99,,,,,,,,,
,,,,,,,,,,,478,11546,SO54256,9.99,,,,,,,,,
,,,,,,,,,,,477,11546,SO54256,4.99,,,,,,,,,
,,,,,,,,,,,490,11546,SO54256,53.99,,,,,,,,,
,,,,,,,,,,,354,11547,SO51054,2071.4196,,,,,,,,,
,,,,,,,,,,,363,11547,SO52111,2294.99,,,,,,,,,
,,,,,,,,,,,222,11547,SO52111,34.99,,,,,,,,,
,,,,,,,,,,,605,11547,SO62998,539.99,,,,,,,,,
,,,,,,,,,,,222,11547,SO62998,34.99,,,,,,,,,
,,,,,,,,,,,355,11548,SO55141,2319.99,,,,,,,,,
,,,,,,,,,,,217,11548,SO55141,34.99,,,,,,,,,
,,,,,,,,,,,228,11548,SO55141,49.99,,,,,,,,,
,,,,,,,,,,,467,11548,SO55141,24.49,,,,,,,,,
,,,,,,,,,,,560,11548,SO70572,1214.85,,,,,,,,,
,,,,,,,,,,,477,11548,SO70572,4.99,,,,,,,,,
,,,,,,,,,,,479,11548,SO70572,8.99,,,,,,,,,
,,,,,,,,,,,217,11548,SO70572,34.99,,,,,,,,,
,,,,,,,,,,,361,11549,SO55093,2294.99,,,,,,,,,
,,,,,,,,,,,477,11549,SO55093,4.99,,,,,,,,,
,,,,,,,,,,,478,11549,SO55093,9.99,,,,,,,,,
,,,,,,,,,,,577,11549,SO72911,1214.85,,,,,,,,,
,,,,,,,,,,,479,11549,SO72911,8.99,,,,,,,,,
,,,,,,,,,,,477,11549,SO72911,4.99,,,,,,,,,
,,,,,,,,,,,214,11549,SO72911,34.99,,,,,,,,,
,,,,,,,,,,,228,11549,SO72911,49.99,,,,,,,,,
,,,,,,,,,,,362,11550,SO46862,2049.0982,,,,,,,,,
,,,,,,,,,,,585,11550,SO51416,742.35,,,,,,,,,
,,,,,,,,,,,217,11550,SO51416,34.99,,,,,,,,,
,,,,,,,,,,,361,11550,SO54477,2294.99,,,,,,,,,
,,,,,,,,,,,483,11550,SO54477,120,,,,,,,,,
,,,,,,,,,,,490,11551,SO53694,53.99,,,,,,,,,
,,,,,,,,,,,222,11552,SO74441,34.99,,,,,,,,,
,,,,,,,,,,,538,11553,SO64761,21.49,,,,,,,,,
,,,,,,,,,,,214,11554,SO57663,34.99,,,,,,,,,
,,,,,,,,,,,222,11555,SO57661,34.99,,,,,,,,,
,,,,,,,,,,,538,11556,SO73606,21.49,,,,,,,,,
,,,,,,,,,,,538,11557,SO63856,21.49,,,,,,,,,
,,,,,,,,,,,538,11558,SO72032,21.49,,,,,,,,,
,,,,,,,,,,,222,11559,SO71978,34.99,,,,,,,,,
,,,,,,,,,,,489,11560,SO72237,53.99,,,,,,,,,
,,,,,,,,,,,358,11561,SO47255,2049.0982,,,,,,,,,
,,,,,,,,,,,361,11561,SO54189,2294.99,,,,,,,,,
,,,,,,,,,,,217,11562,SO60924,34.99,,,,,,,,,
,,,,,,,,,,,228,11562,SO60924,49.99,,,,,,,,,
,,,,,,,,,,,490,11563,SO61578,53.99,,,,,,,,,
,,,,,,,,,,,362,11564,SO47231,2049.0982,,,,,,,,,
,,,,,,,,,,,353,11564,SO54590,2319.99,,,,,,,,,
,,,,,,,,,,,217,11565,SO65994,34.99,,,,,,,,,
,,,,,,,,,,,530,11566,SO51909,4.99,,,,,,,,,
,,,,,,,,,,,234,11566,SO51909,49.99,,,,,,,,,
,,,,,,,,,,,541,11566,SO52309,28.99,,,,,,,,,
,,,,,,,,,,,530,11566,SO52309,4.99,,,,,,,,,
,,,,,,,,,,,480,11566,SO52309,2.29,,,,,,,,,
,,,,,,,,,,,486,11566,SO52309,159,,,,,,,,,
,,,,,,,,,,,541,11566,SO53041,28.99,,,,,,,,,
,,,,,,,,,,,530,11566,SO53041,4.99,,,,,,,,,
,,,,,,,,,,,480,11566,SO53041,2.29,,,,,,,,,
,,,,,,,,,,,538,11566,SO54010,21.49,,,,,,,,,
,,,,,,,,,,,538,11566,SO55171,21.49,,,,,,,,,
,,,,,,,,,,,529,11566,SO55171,3.99,,,,,,,,,
,,,,,,,,,,,480,11566,SO55171,2.29,,,,,,,,,
,,,,,,,,,,,479,11566,SO55370,8.99,,,,,,,,,
,,,,,,,,,,,477,11566,SO55370,4.99,,,,,,,,,
,,,,,,,,,,,530,11566,SO55587,4.99,,,,,,,,,
,,,,,,,,,,,480,11566,SO55587,2.29,,,,,,,,,
,,,,,,,,,,,530,11566,SO55588,4.99,,,,,,,,,
,,,,,,,,,,,214,11566,SO55588,34.99,,,,,,,,,
,,,,,,,,,,,530,11566,SO56253,4.99,,,,,,,,,
,,,,,,,,,,,480,11566,SO56253,2.29,,,,,,,,,
,,,,,,,,,,,530,11566,SO58806,4.99,,,,,,,,,
,,,,,,,,,,,530,11566,SO58875,4.99,,,,,,,,,
,,,,,,,,,,,214,11566,SO58875,34.99,,,,,,,,,
,,,,,,,,,,,541,11566,SO59681,28.99,,,,,,,,,
,,,,,,,,,,,530,11566,SO59681,4.99,,,,,,,,,
,,,,,,,,,,,222,11566,SO59681,34.99,,,,,,,,,
,,,,,,,,,,,541,11566,SO59867,28.99,,,,,,,,,
,,,,,,,,,,,530,11566,SO59867,4.99,,,,,,,,,
,,,,,,,,,,,480,11566,SO59867,2.29,,,,,,,,,
,,,,,,,,,,,529,11566,SO62504,3.99,,,,,,,,,
,,,,,,,,,,,225,11566,SO62504,8.99,,,,,,,,,
,,,,,,,,,,,541,11566,SO62557,28.99,,,,,,,,,
,,,,,,,,,,,530,11566,SO62557,4.99,,,,,,,,,
,,,,,,,,,,,217,11566,SO62557,34.99,,,,,,,,,
,,,,,,,,,,,529,11566,SO64645,3.99,,,,,,,,,
,,,,,,,,,,,214,11566,SO64645,34.99,,,,,,,,,
,,,,,,,,,,,225,11566,SO64645,8.99,,,,,,,,,
,,,,,,,,,,,228,11566,SO64645,49.99,,,,,,,,,
,,,,,,,,,,,530,11566,SO65367,4.99,,,,,,,,,
,,,,,,,,,,,214,11566,SO65367,34.99,,,,,,,,,
,,,,,,,,,,,541,11566,SO66123,28.99,,,,,,,,,
,,,,,,,,,,,530,11566,SO68711,4.99,,,,,,,,,
,,,,,,,,,,,217,11566,SO68711,34.99,,,,,,,,,
,,,,,,,,,,,225,11566,SO68711,8.99,,,,,,,,,
,,,,,,,,,,,467,11566,SO68992,24.49,,,,,,,,,
,,,,,,,,,,,530,11566,SO68992,4.99,,,,,,,,,
,,,,,,,,,,,530,11566,SO69357,4.99,,,,,,,,,
,,,,,,,,,,,480,11566,SO69357,2.29,,,,,,,,,
,,,,,,,,,,,538,11566,SO70555,21.49,,,,,,,,,
,,,,,,,,,,,225,11566,SO70555,8.99,,,,,,,,,
,,,,,,,,,,,538,11566,SO70631,21.49,,,,,,,,,
,,,,,,,,,,,529,11566,SO70631,3.99,,,,,,,,,
,,,,,,,,,,,529,11566,SO72387,3.99,,,,,,,,,
,,,,,,,,,,,538,11566,SO72387,21.49,,,,,,,,,
,,,,,,,,,,,541,11566,SO74463,28.99,,,,,,,,,
,,,,,,,,,,,530,11566,SO74463,4.99,,,,,,,,,
,,,,,,,,,,,480,11566,SO74463,2.29,,,,,,,,,
,,,,,,,,,,,488,11567,SO54453,53.99,,,,,,,,,
,,,,,,,,,,,356,11568,SO46777,2071.4196,,,,,,,,,
,,,,,,,,,,,353,11568,SO53721,2319.99,,,,,,,,,
,,,,,,,,,,,575,11568,SO66742,2384.07,,,,,,,,,
,,,,,,,,,,,479,11568,SO66742,8.99,,,,,,,,,
,,,,,,,,,,,477,11568,SO66742,4.99,,,,,,,,,
,,,,,,,,,,,217,11569,SO71181,34.99,,,,,,,,,
,,,,,,,,,,,356,11570,SO47634,2071.4196,,,,,,,,,
,,,,,,,,,,,355,11570,SO54376,2319.99,,,,,,,,,
,,,,,,,,,,,356,11571,SO50920,2071.4196,,,,,,,,,
,,,,,,,,,,,361,11571,SO54724,2294.99,,,,,,,,,
,,,,,,,,,,,485,11571,SO54724,21.98,,,,,,,,,
,,,,,,,,,,,480,11571,SO54724,2.29,,,,,,,,,
,,,,,,,,,,,352,11572,SO50889,2071.4196,,,,,,,,,
,,,,,,,,,,,355,11572,SO54040,2319.99,,,,,,,,,
,,,,,,,,,,,478,11572,SO54040,9.99,,,,,,,,,
,,,,,,,,,,,477,11572,SO54040,4.99,,,,,,,,,
,,,,,,,,,,,225,11572,SO54040,8.99,,,,,,,,,
,,,,,,,,,,,214,11572,SO54040,34.99,,,,,,,,,
,,,,,,,,,,,214,11573,SO62921,34.99,,,,,,,,,
,,,,,,,,,,,217,11574,SO54467,34.99,,,,,,,,,
,,,,,,,,,,,362,11575,SO46863,2049.0982,,,,,,,,,
,,,,,,,,,,,359,11575,SO54589,2294.99,,,,,,,,,
,,,,,,,,,,,573,11575,SO66483,2384.07,,,,,,,,,
,,,,,,,,,,,541,11575,SO66483,28.99,,,,,,,,,
,,,,,,,,,,,530,11575,SO66483,4.99,,,,,,,,,
,,,,,,,,,,,222,11575,SO66483,34.99,,,,,,,,,
,,,,,,,,,,,225,11575,SO66483,8.99,,,,,,,,,
,,,,,,,,,,,354,11576,SO50950,2071.4196,,,,,,,,,
,,,,,,,,,,,359,11576,SO54882,2294.99,,,,,,,,,
,,,,,,,,,,,483,11576,SO54882,120,,,,,,,,,
,,,,,,,,,,,358,11577,SO51013,2049.0982,,,,,,,,,
,,,,,,,,,,,359,11577,SO54253,2294.99,,,,,,,,,
,,,,,,,,,,,356,11578,SO50778,2071.4196,,,,,,,,,
,,,,,,,,,,,355,11578,SO54251,2319.99,,,,,,,,,
,,,,,,,,,,,478,11578,SO54251,9.99,,,,,,,,,
,,,,,,,,,,,477,11578,SO54251,4.99,,,,,,,,,
,,,,,,,,,,,214,11579,SO63334,34.99,,,,,,,,,
,,,,,,,,,,,225,11579,SO63334,8.99,,,,,,,,,
,,,,,,,,,,,222,11580,SO56311,34.99,,,,,,,,,
,,,,,,,,,,,529,11581,SO52605,3.99,,,,,,,,,
,,,,,,,,,,,217,11581,SO52605,34.99,,,,,,,,,
,,,,,,,,,,,529,11581,SO54503,3.99,,,,,,,,,
,,,,,,,,,,,480,11581,SO54503,2.29,,,,,,,,,
,,,,,,,,,,,491,11581,SO55951,53.99,,,,,,,,,
,,,,,,,,,,,477,11581,SO61825,4.99,,,,,,,,,
,,,,,,,,,,,491,11581,SO61825,53.99,,,,,,,,,
,,,,,,,,,,,225,11581,SO61825,8.99,,,,,,,,,
,,,,,,,,,,,528,11581,SO71306,4.99,,,,,,,,,
,,,,,,,,,,,536,11581,SO71306,29.99,,,,,,,,,
,,,,,,,,,,,222,11581,SO71306,34.99,,,,,,,,,
,,,,,,,,,,,362,11582,SO50865,2049.0982,,,,,,,,,
,,,,,,,,,,,361,11582,SO54881,2294.99,,,,,,,,,
,,,,,,,,,,,217,11582,SO54881,34.99,,,,,,,,,
,,,,,,,,,,,352,11583,SO51014,2071.4196,,,,,,,,,
,,,,,,,,,,,359,11583,SO55868,2294.99,,,,,,,,,
,,,,,,,,,,,478,11583,SO55868,9.99,,,,,,,,,
,,,,,,,,,,,477,11583,SO55868,4.99,,,,,,,,,
,,,,,,,,,,,225,11584,SO66474,8.99,,,,,,,,,
,,,,,,,,,,,231,11585,SO74551,49.99,,,,,,,,,
,,,,,,,,,,,225,11586,SO69362,8.99,,,,,,,,,
,,,,,,,,,,,360,11587,SO50782,2049.0982,,,,,,,,,
,,,,,,,,,,,363,11587,SO55924,2294.99,,,,,,,,,
,,,,,,,,,,,537,11587,SO55924,35,,,,,,,,,
,,,,,,,,,,,480,11587,SO55924,2.29,,,,,,,,,
,,,,,,,,,,,486,11587,SO55924,159,,,,,,,,,
,,,,,,,,,,,358,11588,SO50783,2049.0982,,,,,,,,,
,,,,,,,,,,,353,11588,SO57847,2319.99,,,,,,,,,
,,,,,,,,,,,478,11589,SO59449,9.99,,,,,,,,,
,,,,,,,,,,,477,11589,SO59449,4.99,,,,,,,,,
,,,,,,,,,,,362,11590,SO50800,2049.0982,,,,,,,,,
,,,,,,,,,,,357,11590,SO58474,2319.99,,,,,,,,,
,,,,,,,,,,,478,11590,SO58474,9.99,,,,,,,,,
,,,,,,,,,,,477,11590,SO58474,4.99,,,,,,,,,
,,,,,,,,,,,363,11591,SO58472,2294.99,,,,,,,,,
,,,,,,,,,,,485,11591,SO58472,21.98,,,,,,,,,
,,,,,,,,,,,361,11592,SO57845,2294.99,,,,,,,,,
,,,,,,,,,,,480,11592,SO57845,2.29,,,,,,,,,
,,,,,,,,,,,355,11593,SO60454,2319.99,,,,,,,,,
,,,,,,,,,,,478,11593,SO60454,9.99,,,,,,,,,
,,,,,,,,,,,222,11594,SO64420,34.99,,,,,,,,,
,,,,,,,,,,,491,11594,SO64420,53.99,,,,,,,,,
,,,,,,,,,,,222,11595,SO74218,34.99,,,,,,,,,
,,,,,,,,,,,478,11596,SO67541,9.99,,,,,,,,,
,,,,,,,,,,,477,11596,SO67541,4.99,,,,,,,,,
,,,,,,,,,,,214,11596,SO67541,34.99,,,,,,,,,
,,,,,,,,,,,222,11597,SO74415,34.99,,,,,,,,,
,,,,,,,,,,,352,11598,SO47528,2071.4196,,,,,,,,,
,,,,,,,,,,,353,11598,SO54941,2319.99,,,,,,,,,
,,,,,,,,,,,537,11598,SO54941,35,,,,,,,,,
,,,,,,,,,,,480,11598,SO54941,2.29,,,,,,,,,
,,,,,,,,,,,483,11598,SO54941,120,,,,,,,,,
,,,,,,,,,,,353,11599,SO59984,2319.99,,,,,,,,,
,,,,,,,,,,,478,11599,SO59984,9.99,,,,,,,,,
,,,,,,,,,,,477,11599,SO59984,4.99,,,,,,,,,
,,,,,,,,,,,217,11599,SO59984,34.99,,,,,,,,,
,,,,,,,,,,,225,11599,SO59984,8.99,,,,,,,,,
,,,,,,,,,,,217,11600,SO57573,34.99,,,,,,,,,
,,,,,,,,,,,361,11601,SO59648,2294.99,,,,,,,,,
,,,,,,,,,,,478,11601,SO59648,9.99,,,,,,,,,
,,,,,,,,,,,477,11601,SO59648,4.99,,,,,,,,,
,,,,,,,,,,,225,11601,SO59648,8.99,,,,,,,,,
,,,,,,,,,,,222,11601,SO59648,34.99,,,,,,,,,
,,,,,,,,,,,222,11602,SO61900,34.99,,,,,,,,,
,,,,,,,,,,,358,11603,SO46845,2049.0982,,,,,,,,,
,,,,,,,,,,,357,11603,SO54603,2319.99,,,,,,,,,
,,,,,,,,,,,575,11603,SO68028,2384.07,,,,,,,,,
,,,,,,,,,,,479,11603,SO68028,8.99,,,,,,,,,
,,,,,,,,,,,477,11603,SO68028,4.99,,,,,,,,,
,,,,,,,,,,,362,11604,SO46719,2049.0982,,,,,,,,,
,,,,,,,,,,,357,11604,SO54267,2319.99,,,,,,,,,
,,,,,,,,,,,478,11604,SO54267,9.99,,,,,,,,,
,,,,,,,,,,,225,11604,SO54267,8.99,,,,,,,,,
,,,,,,,,,,,477,11604,SO54267,4.99,,,,,,,,,
,,,,,,,,,,,575,11604,SO68513,2384.07,,,,,,,,,
,,,,,,,,,,,479,11604,SO68513,8.99,,,,,,,,,
,,,,,,,,,,,360,11605,SO47504,2049.0982,,,,,,,,,
,,,,,,,,,,,359,11605,SO53628,2294.99,,,,,,,,,
,,,,,,,,,,,353,11606,SO61036,2319.99,,,,,,,,,
,,,,,,,,,,,478,11606,SO61036,9.99,,,,,,,,,
,,,,,,,,,,,477,11606,SO61036,4.99,,,,,,,,,
,,,,,,,,,,,225,11606,SO61036,8.99,,,,,,,,,
,,,,,,,,,,,355,11607,SO59832,2319.99,,,,,,,,,
,,,,,,,,,,,478,11607,SO59832,9.99,,,,,,,,,
,,,,,,,,,,,477,11607,SO59832,4.99,,,,,,,,,
,,,,,,,,,,,217,11608,SO73001,34.99,,,,,,,,,
,,,,,,,,,,,362,11609,SO46920,2049.0982,,,,,,,,,
,,,,,,,,,,,361,11609,SO54673,2294.99,,,,,,,,,
,,,,,,,,,,,537,11609,SO54673,35,,,,,,,,,
,,,,,,,,,,,528,11609,SO54673,4.99,,,,,,,,,
,,,,,,,,,,,214,11609,SO54673,34.99,,,,,,,,,
,,,,,,,,,,,563,11609,SO71413,2384.07,,,,,,,,,
,,,,,,,,,,,541,11609,SO71413,28.99,,,,,,,,,
,,,,,,,,,,,530,11609,SO71413,4.99,,,,,,,,,
,,,,,,,,,,,222,11609,SO71413,34.99,,,,,,,,,
,,,,,,,,,,,352,11610,SO46778,2071.4196,,,,,,,,,
,,,,,,,,,,,361,11610,SO55970,2294.99,,,,,,,,,
,,,,,,,,,,,485,11610,SO55970,21.98,,,,,,,,,
,,,,,,,,,,,573,11610,SO69844,2384.07,,,,,,,,,
,,,,,,,,,,,477,11610,SO69844,4.99,,,,,,,,,
,,,,,,,,,,,479,11610,SO69844,8.99,,,,,,,,,
,,,,,,,,,,,361,11611,SO61093,2294.99,,,,,,,,,
,,,,,,,,,,,360,11612,SO47100,2049.0982,,,,,,,,,
,,,,,,,,,,,359,11612,SO56336,2294.99,,,,,,,,,
,,,,,,,,,,,485,11612,SO56336,21.98,,,,,,,,,
,,,,,,,,,,,478,11612,SO56336,9.99,,,,,,,,,
,,,,,,,,,,,563,11612,SO71071,2384.07,,,,,,,,,
,,,,,,,,,,,214,11612,SO71071,34.99,,,,,,,,,
,,,,,,,,,,,354,11613,SO48170,2071.4196,,,,,,,,,
,,,,,,,,,,,363,11613,SO56693,2294.99,,,,,,,,,
,,,,,,,,,,,478,11613,SO56693,9.99,,,,,,,,,
,,,,,,,,,,,477,11613,SO56693,4.99,,,,,,,,,
,,,,,,,,,,,362,11614,SO48148,2049.0982,,,,,,,,,
,,,,,,,,,,,353,11614,SO55682,2319.99,,,,,,,,,
,,,,,,,,,,,478,11614,SO55682,9.99,,,,,,,,,
,,,,,,,,,,,477,11614,SO55682,4.99,,,,,,,,,
,,,,,,,,,,,490,11614,SO55682,53.99,,,,,,,,,
,,,,,,,,,,,352,11615,SO47280,2071.4196,,,,,,,,,
,,,,,,,,,,,571,11615,SO51232,742.35,,,,,,,,,
,,,,,,,,,,,214,11615,SO51232,34.99,,,,,,,,,
,,,,,,,,,,,353,11615,SO56126,2319.99,,,,,,,,,
,,,,,,,,,,,485,11615,SO56126,21.98,,,,,,,,,
,,,,,,,,,,,478,11615,SO56126,9.99,,,,,,,,,
,,,,,,,,,,,477,11615,SO56126,4.99,,,,,,,,,
,,,,,,,,,,,352,11616,SO47107,2071.4196,,,,,,,,,
,,,,,,,,,,,585,11616,SO51506,742.35,,,,,,,,,
,,,,,,,,,,,541,11616,SO51506,28.99,,,,,,,,,
,,,,,,,,,,,530,11616,SO51506,4.99,,,,,,,,,
,,,,,,,,,,,484,11616,SO51506,7.95,,,,,,,,,
,,,,,,,,,,,355,11616,SO56227,2319.99,,,,,,,,,
,,,,,,,,,,,478,11616,SO56227,9.99,,,,,,,,,
,,,,,,,,,,,477,11616,SO56227,4.99,,,,,,,,,
,,,,,,,,,,,489,11616,SO56227,53.99,,,,,,,,,
,,,,,,,,,,,225,11616,SO56227,8.99,,,,,,,,,
,,,,,,,,,,,357,11617,SO55855,2319.99,,,,,,,,,
,,,,,,,,,,,537,11617,SO55855,35,,,,,,,,,
,,,,,,,,,,,480,11617,SO55855,2.29,,,,,,,,,
,,,,,,,,,,,353,11618,SO52513,2319.99,,,,,,,,,
,,,,,,,,,,,478,11618,SO52513,9.99,,,,,,,,,
,,,,,,,,,,,477,11618,SO52513,4.99,,,,,,,,,
,,,,,,,,,,,214,11618,SO52513,34.99,,,,,,,,,
,,,,,,,,,,,217,11619,SO52419,34.99,,,,,,,,,
,,,,,,,,,,,488,11619,SO55877,53.99,,,,,,,,,
,,,,,,,,,,,465,11619,SO55877,24.49,,,,,,,,,
,,,,,,,,,,,225,11619,SO57199,8.99,,,,,,,,,
,,,,,,,,,,,535,11619,SO57324,24.99,,,,,,,,,
,,,,,,,,,,,528,11619,SO57324,4.99,,,,,,,,,
,,,,,,,,,,,217,11619,SO57324,34.99,,,,,,,,,
,,,,,,,,,,,539,11619,SO58850,24.99,,,,,,,,,
,,,,,,,,,,,480,11619,SO58850,2.29,,,,,,,,,
,,,,,,,,,,,536,11619,SO60580,29.99,,,,,,,,,
,,,,,,,,,,,539,11619,SO62831,24.99,,,,,,,,,
,,,,,,,,,,,529,11619,SO62831,3.99,,,,,,,,,
,,,,,,,,,,,480,11619,SO62831,2.29,,,,,,,,,
,,,,,,,,,,,530,11619,SO63896,4.99,,,,,,,,,
,,,,,,,,,,,480,11619,SO63896,2.29,,,,,,,,,
,,,,,,,,,,,529,11619,SO63962,3.99,,,,,,,,,
,,,,,,,,,,,538,11619,SO63962,21.49,,,,,,,,,
,,,,,,,,,,,228,11619,SO64131,49.99,,,,,,,,,
,,,,,,,,,,,529,11619,SO66897,3.99,,,,,,,,,
,,,,,,,,,,,222,11619,SO66897,34.99,,,,,,,,,
,,,,,,,,,,,484,11619,SO67208,7.95,,,,,,,,,
,,,,,,,,,,,474,11619,SO68762,69.99,,,,,,,,,
,,,,,,,,,,,228,11619,SO68762,49.99,,,,,,,,,
,,,,,,,,,,,530,11619,SO70175,4.99,,,,,,,,,
,,,,,,,,,,,487,11619,SO70175,54.99,,,,,,,,,
,,,,,,,,,,,484,11619,SO70175,7.95,,,,,,,,,
,,,,,,,,,,,537,11619,SO70494,35,,,,,,,,,
,,,,,,,,,,,480,11619,SO70494,2.29,,,,,,,,,
,,,,,,,,,,,529,11619,SO72145,3.99,,,,,,,,,
,,,,,,,,,,,528,11620,SO52445,4.99,,,,,,,,,
,,,,,,,,,,,537,11620,SO52445,35,,,,,,,,,
,,,,,,,,,,,480,11620,SO52445,2.29,,,,,,,,,
,,,,,,,,,,,480,11620,SO62888,2.29,,,,,,,,,
,,,,,,,,,,,480,11621,SO63373,2.29,,,,,,,,,
,,,,,,,,,,,537,11621,SO69700,35,,,,,,,,,
,,,,,,,,,,,528,11621,SO69700,4.99,,,,,,,,,
,,,,,,,,,,,485,11621,SO69700,21.98,,,,,,,,,
,,,,,,,,,,,225,11621,SO69700,8.99,,,,,,,,,
,,,,,,,,,,,228,11621,SO69700,49.99,,,,,,,,,
,,,,,,,,,,,480,11622,SO55878,2.29,,,,,,,,,
,,,,,,,,,,,537,11622,SO60224,35,,,,,,,,,
,,,,,,,,,,,485,11622,SO60224,21.98,,,,,,,,,
,,,,,,,,,,,231,11622,SO60224,49.99,,,,,,,,,
,,,,,,,,,,,467,11622,SO60224,24.49,,,,,,,,,
,,,,,,,,,,,363,11623,SO56836,2294.99,,,,,,,,,
,,,,,,,,,,,528,11623,SO56836,4.99,,,,,,,,,
,,,,,,,,,,,537,11623,SO56836,35,,,,,,,,,
,,,,,,,,,,,217,11623,SO56836,34.99,,,,,,,,,
,,,,,,,,,,,355,11624,SO56740,2319.99,,,,,,,,,
,,,,,,,,,,,359,11625,SO56681,2294.99,,,,,,,,,
,,,,,,,,,,,537,11625,SO56681,35,,,,,,,,,
,,,,,,,,,,,528,11625,SO56681,4.99,,,,,,,,,
,,,,,,,,,,,363,11626,SO55856,2294.99,,,,,,,,,
,,,,,,,,,,,485,11626,SO55856,21.98,,,,,,,,,
,,,,,,,,,,,471,11626,SO55856,63.5,,,,,,,,,
,,,,,,,,,,,480,11627,SO65036,2.29,,,,,,,,,
,,,,,,,,,,,484,11627,SO65036,7.95,,,,,,,,,
,,,,,,,,,,,537,11627,SO70415,35,,,,,,,,,
,,,,,,,,,,,528,11627,SO70415,4.99,,,,,,,,,
,,,,,,,,,,,359,11628,SO55441,2294.99,,,,,,,,,
,,,,,,,,,,,480,11628,SO55441,2.29,,,,,,,,,
,,,,,,,,,,,359,11629,SO56422,2294.99,,,,,,,,,
,,,,,,,,,,,485,11629,SO56422,21.98,,,,,,,,,
,,,,,,,,,,,214,11629,SO56422,34.99,,,,,,,,,
,,,,,,,,,,,353,11630,SO56895,2319.99,,,,,,,,,
,,,,,,,,,,,537,11630,SO56895,35,,,,,,,,,
,,,,,,,,,,,225,11631,SO52374,8.99,,,,,,,,,
,,,,,,,,,,,529,11631,SO52375,3.99,,,,,,,,,
,,,,,,,,,,,484,11631,SO52375,7.95,,,,,,,,,
,,,,,,,,,,,528,11631,SO53148,4.99,,,,,,,,,
,,,,,,,,,,,536,11631,SO53148,29.99,,,,,,,,,
,,,,,,,,,,,485,11631,SO53148,21.98,,,,,,,,,
,,,,,,,,,,,228,11631,SO53148,49.99,,,,,,,,,
,,,,,,,,,,,539,11631,SO54334,24.99,,,,,,,,,
,,,,,,,,,,,529,11631,SO54334,3.99,,,,,,,,,
,,,,,,,,,,,465,11631,SO54828,24.49,,,,,,,,,
,,,,,,,,,,,222,11631,SO54828,34.99,,,,,,,,,
,,,,,,,,,,,237,11631,SO55401,49.99,,,,,,,,,
,,,,,,,,,,,539,11631,SO58488,24.99,,,,,,,,,
,,,,,,,,,,,529,11631,SO58488,3.99,,,,,,,,,
,,,,,,,,,,,480,11631,SO58488,2.29,,,,,,,,,
,,,,,,,,,,,484,11631,SO58488,7.95,,,,,,,,,
,,,,,,,,,,,530,11631,SO59845,4.99,,,,,,,,,
,,,,,,,,,,,214,11631,SO59845,34.99,,,,,,,,,
,,,,,,,,,,,476,11631,SO59852,69.99,,,,,,,,,
,,,,,,,,,,,479,11631,SO63997,8.99,,,,,,,,,
,,,,,,,,,,,477,11631,SO63997,4.99,,,,,,,,,
,,,,,,,,,,,530,11631,SO64075,4.99,,,,,,,,,
,,,,,,,,,,,538,11631,SO64258,21.49,,,,,,,,,
,,,,,,,,,,,480,11631,SO64258,2.29,,,,,,,,,
